Trade 1 ID,Trade 2 ID,Symbol,Category
38188725,47322542,EURUSD,Partial Copy
38188725,47412555,EURUSD,Partial Copy
45060402,45104490,EURUSD,Copy Trade
45060402,45651744,EURUSD,Partial Copy
45060402,45755299,EURUSD,Copy Trade
45060402,45741758,EURUSD,Partial Copy
45060402,45794395,EURUSD,Reverse Trade
45060402,46114796,EURUSD,Reverse Trade
45060402,47174606,EURUSD,Partial Copy
45060402,47315997,EURUSD,Reverse Trade
45060402,47412555,EURUSD,Partial Copy
45060402,47425438,EURUSD,Copy Trade
45104490,45651744,EURUSD,Partial Copy
45104490,45755299,EURUSD,Copy Trade
45104490,45741758,EURUSD,Partial Copy
45104490,45794395,EURUSD,Reverse Trade
45104490,46114796,EURUSD,Reverse Trade
45104490,47174606,EURUSD,Partial Copy
45104490,47315997,EURUSD,Reverse Trade
45104490,47412555,EURUSD,Partial Copy
45104490,47425438,EURUSD,Copy Trade
45106927,1743933942407874844,EURUSD,Copy Trade
45106927,46121439,EURUSD,Copy Trade
45106927,1742642088788213589,EURUSD,Reverse Trade
45106927,1742642088805447586,EURUSD,Copy Trade
1743933942448903129,45867525,EURUSD,Partial Copy
1743933942448903129,46290186,EURUSD,Partial Copy
1743933942380382176,1743933942376365877,EURUSD,Copy Trade
1743933942380382176,1743933942408202736,EURUSD,Copy Trade
1743933942380382176,1743933942417158679,EURUSD,Copy Trade
1743933942380382176,46960479,EURUSD,Copy Trade
1743933942380382176,38218017,EURUSD,Copy Trade
1743933942380382176,1743933942459221801,EURUSD,Partial Copy
1743933942380382176,47571517,EURUSD,Copy Trade
1743933942376365877,1743933942408202736,EURUSD,Copy Trade
1743933942376365877,1743933942417158679,EURUSD,Copy Trade
1743933942376365877,46960479,EURUSD,Copy Trade
1743933942376365877,38218017,EURUSD,Copy Trade
1743933942376365877,1743933942459221801,EURUSD,Partial Copy
1743933942376365877,47571517,EURUSD,Copy Trade
1742642088741282544,1743933942413874505,EURUSD,Partial Copy
1742642088741282544,47137410,EURUSD,Partial Copy
1742642088741282544,47381241,EURUSD,Partial Copy
1743933942411526880,46425495,EURUSD,Partial Copy
1743933942411526880,46901017,EURUSD,Partial Copy
45479996,45697869,EURUSD,Copy Trade
45479996,45823705,EURUSD,Copy Trade
45479996,45908669,EURUSD,Partial Copy
45479996,46465026,EURUSD,Copy Trade
45479996,46627259,EURUSD,Copy Trade
45479996,46628732,EURUSD,Partial Copy
45479996,46764834,EURUSD,Partial Copy
45479996,46898488,EURUSD,Reverse Trade
45479996,47116736,EURUSD,Partial Copy
45479996,47322542,EURUSD,Partial Copy
45479996,47412555,EURUSD,Partial Copy
1743933942409219326,46240802,EURUSD,Partial Copy
1743933942409219326,1742642088781898335,EURUSD,Partial Copy
1743933942409219326,47137410,EURUSD,Partial Copy
1743933942409219326,38222742,EURUSD,Partial Copy
1743933942409219326,1742642088823170549,EURUSD,Partial Copy
45651744,45755299,EURUSD,Partial Copy
45651744,45741758,EURUSD,Partial Copy
45651744,45794395,EURUSD,Partial Copy
45651744,45908669,EURUSD,Partial Copy
45651744,46114796,EURUSD,Partial Copy
45651744,46628732,EURUSD,Partial Copy
45651744,46764834,EURUSD,Partial Copy
45651744,47174606,EURUSD,Partial Copy
45651744,47315997,EURUSD,Partial Copy
45651744,47322542,EURUSD,Partial Copy
45651744,47412555,EURUSD,Partial Copy
45651744,47425438,EURUSD,Partial Copy
45683177,1742642088783569356,EURUSD,Reverse Trade
45683177,1743933942413874505,EURUSD,Partial Copy
45683177,38207964,EURUSD,Reverse Trade
45683177,46445752,EURUSD,Copy Trade
45683177,47135859,EURUSD,Copy Trade
45693522,45770880,EURUSD,Reverse Trade
45693522,46688097,EURUSD,Copy Trade
45695476,1742642088793656699,EURUSD,Partial Copy
45697869,45823705,EURUSD,Copy Trade
45697869,45908669,EURUSD,Partial Copy
45697869,46465026,EURUSD,Copy Trade
45697869,46627259,EURUSD,Copy Trade
45697869,46628732,EURUSD,Partial Copy
45697869,46764834,EURUSD,Partial Copy
45697869,46898488,EURUSD,Reverse Trade
45697869,47116736,EURUSD,Partial Copy
45697869,47322542,EURUSD,Partial Copy
45697869,47412555,EURUSD,Partial Copy
1743933942402159302,1743933942406247509,EURUSD,Partial Copy
1743933942402159302,1743933942406015360,EURUSD,Partial Copy
1743933942402159302,46134271,EURUSD,Partial Copy
1743933942402159302,46169867,EURUSD,Partial Copy
1743933942402159302,1743933942418912960,EURUSD,Partial Copy
1743933942402159302,1743933942447201143,EURUSD,Partial Copy
1743933942402159302,47116736,EURUSD,Partial Copy
1743933942402159302,47179220,EURUSD,Partial Copy
1743933942402159302,1743933942460591351,EURUSD,Partial Copy
45755299,45741758,EURUSD,Partial Copy
45755299,45794395,EURUSD,Reverse Trade
45755299,46114796,EURUSD,Reverse Trade
45755299,47174606,EURUSD,Partial Copy
45755299,47315997,EURUSD,Reverse Trade
45755299,47412555,EURUSD,Partial Copy
45755299,47425438,EURUSD,Copy Trade
45763708,1743933942406015360,EURUSD,Partial Copy
45763708,46134271,EURUSD,Partial Copy
45763708,1743933942418912960,EURUSD,Partial Copy
45763708,46442535,EURUSD,Partial Copy
45763708,46879071,EURUSD,Copy Trade
45763708,1743933942447201143,EURUSD,Partial Copy
45763708,47034530,EURUSD,Reverse Trade
45763708,47133490,EURUSD,Copy Trade
45763708,47158310,EURUSD,Partial Copy
45763708,47269018,EURUSD,Partial Copy
45763708,47577213,EURUSD,Reverse Trade
45741758,45794395,EURUSD,Partial Copy
45741758,46114796,EURUSD,Partial Copy
45741758,47315997,EURUSD,Partial Copy
45741758,47425438,EURUSD,Partial Copy
45770880,46688097,EURUSD,Reverse Trade
45794395,46114796,EURUSD,Copy Trade
45794395,47174606,EURUSD,Partial Copy
45794395,47315997,EURUSD,Copy Trade
45794395,47412555,EURUSD,Partial Copy
45794395,47425438,EURUSD,Reverse Trade
45823705,45908669,EURUSD,Partial Copy
45823705,46465026,EURUSD,Copy Trade
45823705,46627259,EURUSD,Copy Trade
45823705,46628732,EURUSD,Partial Copy
45823705,46764834,EURUSD,Partial Copy
45823705,46898488,EURUSD,Reverse Trade
45823705,47116736,EURUSD,Partial Copy
45823705,47322542,EURUSD,Partial Copy
45823705,47412555,EURUSD,Partial Copy
1743933942406247509,1743933942406015360,EURUSD,Partial Copy
1743933942406247509,46134271,EURUSD,Partial Copy
1743933942406247509,46169867,EURUSD,Reverse Trade
1743933942406247509,1743933942418912960,EURUSD,Partial Copy
1743933942406247509,1743933942447201143,EURUSD,Partial Copy
1743933942406247509,47116736,EURUSD,Partial Copy
1743933942406247509,47158310,EURUSD,Partial Copy
1743933942406247509,47179220,EURUSD,Reverse Trade
1743933942406247509,1743933942460591351,EURUSD,Reverse Trade
1743933942406015360,46134271,EURUSD,Reverse Trade
1743933942406015360,46169867,EURUSD,Partial Copy
1743933942406015360,1743933942418912960,EURUSD,Reverse Trade
1743933942406015360,46879071,EURUSD,Partial Copy
1743933942406015360,1743933942447201143,EURUSD,Partial Copy
1743933942406015360,47034530,EURUSD,Partial Copy
1743933942406015360,47133490,EURUSD,Partial Copy
1743933942406015360,47158310,EURUSD,Partial Copy
1743933942406015360,47179220,EURUSD,Partial Copy
1743933942406015360,1743933942460591351,EURUSD,Partial Copy
1743933942406015360,47577213,EURUSD,Partial Copy
45908669,46465026,EURUSD,Partial Copy
45908669,46627259,EURUSD,Partial Copy
45908669,46628732,EURUSD,Partial Copy
45908669,46764834,EURUSD,Partial Copy
45908669,46898488,EURUSD,Partial Copy
45908669,47174606,EURUSD,Partial Copy
45908669,47322542,EURUSD,Partial Copy
45908669,47412555,EURUSD,Partial Copy
1743933942407874844,46121439,EURUSD,Copy Trade
1743933942407874844,1742642088788213589,EURUSD,Reverse Trade
1743933942407874844,1742642088805447586,EURUSD,Copy Trade
1743933942408202736,1743933942417158679,EURUSD,Copy Trade
1743933942408202736,46960479,EURUSD,Copy Trade
1743933942408202736,38218017,EURUSD,Copy Trade
1743933942408202736,1743933942459221801,EURUSD,Partial Copy
1743933942408202736,47571517,EURUSD,Copy Trade
1743933942417158679,46960479,EURUSD,Copy Trade
1743933942417158679,38218017,EURUSD,Copy Trade
1743933942417158679,1743933942459221801,EURUSD,Partial Copy
1743933942417158679,47571517,EURUSD,Copy Trade
1742642088783569356,1743933942413874505,EURUSD,Partial Copy
1742642088783569356,38207964,EURUSD,Copy Trade
1742642088783569356,46445752,EURUSD,Reverse Trade
1742642088783569356,47135859,EURUSD,Reverse Trade
46114796,47174606,EURUSD,Partial Copy
46114796,47315997,EURUSD,Copy Trade
46114796,47412555,EURUSD,Partial Copy
46114796,47425438,EURUSD,Reverse Trade
46121439,1742642088788213589,EURUSD,Reverse Trade
46121439,1742642088805447586,EURUSD,Copy Trade
46134271,46169867,EURUSD,Partial Copy
46134271,1743933942418912960,EURUSD,Copy Trade
46134271,46879071,EURUSD,Partial Copy
46134271,1743933942447201143,EURUSD,Partial Copy
46134271,47034530,EURUSD,Partial Copy
46134271,47133490,EURUSD,Partial Copy
46134271,47158310,EURUSD,Partial Copy
46134271,47179220,EURUSD,Partial Copy
46134271,1743933942460591351,EURUSD,Partial Copy
46134271,47577213,EURUSD,Partial Copy
1743933942413874505,38207964,EURUSD,Partial Copy
1743933942413874505,46445752,EURUSD,Partial Copy
1743933942413874505,47135859,EURUSD,Partial Copy
1743933942413874505,47381241,EURUSD,Partial Copy
46169867,1743933942418912960,EURUSD,Partial Copy
46169867,1743933942447201143,EURUSD,Partial Copy
46169867,47116736,EURUSD,Partial Copy
46169867,47158310,EURUSD,Partial Copy
46169867,47179220,EURUSD,Copy Trade
46169867,1743933942460591351,EURUSD,Copy Trade
46240802,38222742,EURUSD,Partial Copy
46240802,1742642088823170549,EURUSD,Partial Copy
38207964,46445752,EURUSD,Reverse Trade
38207964,47135859,EURUSD,Reverse Trade
1743933942418912960,46879071,EURUSD,Partial Copy
1743933942418912960,1743933942447201143,EURUSD,Partial Copy
1743933942418912960,47034530,EURUSD,Partial Copy
1743933942418912960,47133490,EURUSD,Partial Copy
1743933942418912960,47158310,EURUSD,Partial Copy
1743933942418912960,47179220,EURUSD,Partial Copy
1743933942418912960,1743933942460591351,EURUSD,Partial Copy
1743933942418912960,47577213,EURUSD,Partial Copy
46442535,46879071,EURUSD,Partial Copy
46442535,47034530,EURUSD,Partial Copy
46442535,47133490,EURUSD,Partial Copy
46442535,47269018,EURUSD,Partial Copy
46442535,47577213,EURUSD,Partial Copy
46445752,47135859,EURUSD,Copy Trade
1742642088781898335,47137410,EURUSD,Partial Copy
1742642088781898335,38222742,EURUSD,Partial Copy
1742642088781898335,1742642088823170549,EURUSD,Partial Copy
46425495,46901017,EURUSD,Partial Copy
46465026,46627259,EURUSD,Copy Trade
46465026,46628732,EURUSD,Partial Copy
46465026,46764834,EURUSD,Partial Copy
46465026,46898488,EURUSD,Reverse Trade
46465026,47116736,EURUSD,Partial Copy
46465026,47322542,EURUSD,Partial Copy
46465026,47412555,EURUSD,Partial Copy
1742642088788213589,1742642088805447586,EURUSD,Reverse Trade
46627259,46628732,EURUSD,Partial Copy
46627259,46764834,EURUSD,Partial Copy
46627259,46898488,EURUSD,Reverse Trade
46627259,47116736,EURUSD,Partial Copy
46627259,47322542,EURUSD,Partial Copy
46627259,47412555,EURUSD,Partial Copy
46628732,46764834,EURUSD,Partial Copy
46628732,46898488,EURUSD,Partial Copy
46628732,47174606,EURUSD,Partial Copy
46628732,47322542,EURUSD,Partial Copy
46628732,47412555,EURUSD,Partial Copy
1742642088793656699,46901017,EURUSD,Partial Copy
46764834,46898488,EURUSD,Partial Copy
46764834,47174606,EURUSD,Partial Copy
46764834,47322542,EURUSD,Partial Copy
46764834,47412555,EURUSD,Partial Copy
46879071,1743933942447201143,EURUSD,Partial Copy
46879071,47034530,EURUSD,Reverse Trade
46879071,47133490,EURUSD,Copy Trade
46879071,47158310,EURUSD,Partial Copy
46879071,47269018,EURUSD,Partial Copy
46879071,47577213,EURUSD,Reverse Trade
46898488,47116736,EURUSD,Partial Copy
46898488,47322542,EURUSD,Partial Copy
46898488,47412555,EURUSD,Partial Copy
1743933942447201143,47034530,EURUSD,Partial Copy
1743933942447201143,47133490,EURUSD,Partial Copy
1743933942447201143,47158310,EURUSD,Partial Copy
1743933942447201143,47179220,EURUSD,Partial Copy
1743933942447201143,1743933942460591351,EURUSD,Partial Copy
1743933942447201143,47577213,EURUSD,Partial Copy
46960479,38218017,EURUSD,Copy Trade
46960479,1743933942459221801,EURUSD,Partial Copy
46960479,47571517,EURUSD,Copy Trade
47034530,47133490,EURUSD,Reverse Trade
47034530,47158310,EURUSD,Partial Copy
47034530,47269018,EURUSD,Partial Copy
47034530,47577213,EURUSD,Copy Trade
38218017,1743933942459221801,EURUSD,Partial Copy
38218017,47571517,EURUSD,Copy Trade
47133490,47158310,EURUSD,Partial Copy
47133490,47269018,EURUSD,Partial Copy
47133490,47577213,EURUSD,Reverse Trade
47137410,47381241,EURUSD,Partial Copy
47137410,38222742,EURUSD,Partial Copy
47137410,1742642088823170549,EURUSD,Partial Copy
47116736,47179220,EURUSD,Partial Copy
47116736,1743933942460591351,EURUSD,Partial Copy
47158310,47179220,EURUSD,Partial Copy
47158310,47269018,EURUSD,Partial Copy
47158310,1743933942460591351,EURUSD,Partial Copy
47158310,47577213,EURUSD,Partial Copy
47174606,47315997,EURUSD,Partial Copy
47174606,47322542,EURUSD,Partial Copy
47174606,47412555,EURUSD,Partial Copy
47174606,47425438,EURUSD,Partial Copy
47179220,1743933942460591351,EURUSD,Copy Trade
1743933942459221801,47571517,EURUSD,Partial Copy
47269018,47577213,EURUSD,Partial Copy
47315997,47412555,EURUSD,Partial Copy
47315997,47425438,EURUSD,Reverse Trade
47322542,47412555,EURUSD,Partial Copy
47412555,47425438,EURUSD,Partial Copy
38222742,1742642088823170549,EURUSD,Reverse Trade
44049900,46629745,GBPJPY,Copy Trade
44049900,47327229,GBPJPY,Partial Copy
44473532,46114047,GBPJPY,Partial Copy
44473532,1743933942451102579,GBPJPY,Partial Copy
44473532,1743933942465694956,GBPJPY,Partial Copy
44474390,1743933942460723036,GBPJPY,Copy Trade
44485363,45555991,GBPJPY,Copy Trade
44485363,1743933942440561039,GBPJPY,Copy Trade
45555991,1743933942440561039,GBPJPY,Copy Trade
45820918,46759452,GBPJPY,Partial Copy
1743933942411390492,46675826,GBPJPY,Reverse Trade
46114047,1743933942451102579,GBPJPY,Partial Copy
46114047,1743933942465694956,GBPJPY,Reverse Trade
46629745,47327229,GBPJPY,Partial Copy
1743933942451102579,1743933942465694956,GBPJPY,Partial Copy
44156516,1742642088713189198,GBPUSD,Partial Copy
44156516,38220059,GBPUSD,Partial Copy
38177814,1743933942356316393,GBPUSD,Partial Copy
38177814,1743933942372398825,GBPUSD,Partial Copy
38177814,45526409,GBPUSD,Partial Copy
38177814,45935975,GBPUSD,Copy Trade
38177814,1743933942409940983,GBPUSD,Partial Copy
38177814,46406112,GBPUSD,Partial Copy
38177814,46732998,GBPUSD,Partial Copy
38177814,47172624,GBPUSD,Partial Copy
38177814,1743933942466480840,GBPUSD,Partial Copy
38177814,47425738,GBPUSD,Partial Copy
38177814,47619406,GBPUSD,Partial Copy
44227579,44614043,GBPUSD,Partial Copy
44227579,38189581,GBPUSD,Partial Copy
44227579,1743933942415807044,GBPUSD,Partial Copy
44227579,46252162,GBPUSD,Partial Copy
44227579,1743933942422056679,GBPUSD,Partial Copy
44227579,1743933942458342439,GBPUSD,Partial Copy
44227579,47438599,GBPUSD,Partial Copy
1742642088713189198,38201076,GBPUSD,Partial Copy
1742642088713189198,46032584,GBPUSD,Partial Copy
1742642088713189198,38220059,GBPUSD,Copy Trade
44460460,44571695,GBPUSD,Partial Copy
44460460,46468537,GBPUSD,Copy Trade
44460460,46530905,GBPUSD,Copy Trade
1743933942356316393,1743933942372398825,GBPUSD,Partial Copy
1743933942356316393,45526409,GBPUSD,Partial Copy
1743933942356316393,45684874,GBPUSD,Partial Copy
1743933942356316393,45935975,GBPUSD,Partial Copy
1743933942356316393,1743933942409940983,GBPUSD,Partial Copy
1743933942356316393,46406112,GBPUSD,Partial Copy
1743933942356316393,47172624,GBPUSD,Partial Copy
1743933942356316393,47406202,GBPUSD,Partial Copy
1743933942356316393,47619406,GBPUSD,Partial Copy
44571695,1743933942405927974,GBPUSD,Partial Copy
44571695,46468537,GBPUSD,Partial Copy
44571695,46530905,GBPUSD,Partial Copy
44614043,38189581,GBPUSD,Partial Copy
44614043,1743933942371783602,GBPUSD,Partial Copy
44614043,45649440,GBPUSD,Partial Copy
44614043,45962578,GBPUSD,Partial Copy
44614043,1743933942415807044,GBPUSD,Reverse Trade
44614043,46252162,GBPUSD,Copy Trade
44614043,1743933942422056679,GBPUSD,Copy Trade
44614043,1743933942427133714,GBPUSD,Partial Copy
44614043,1743933942458342439,GBPUSD,Partial Copy
44614043,47438599,GBPUSD,Copy Trade
38183895,1743933942426973752,GBPUSD,Reverse Trade
1743933942362429999,47255026,GBPUSD,Partial Copy
1743933942372398825,45526409,GBPUSD,Partial Copy
1743933942372398825,45684874,GBPUSD,Partial Copy
1743933942372398825,45935975,GBPUSD,Partial Copy
1743933942372398825,1743933942409940983,GBPUSD,Partial Copy
1743933942372398825,46406112,GBPUSD,Partial Copy
1743933942372398825,47172624,GBPUSD,Partial Copy
1743933942372398825,47406202,GBPUSD,Partial Copy
1743933942372398825,47619406,GBPUSD,Partial Copy
1742642088776845154,1742642088755970365,GBPUSD,Partial Copy
38189581,1743933942371783602,GBPUSD,Partial Copy
38189581,45649440,GBPUSD,Partial Copy
38189581,45962578,GBPUSD,Partial Copy
38189581,1743933942415807044,GBPUSD,Partial Copy
38189581,46252162,GBPUSD,Partial Copy
38189581,1743933942422056679,GBPUSD,Partial Copy
38189581,1743933942427133714,GBPUSD,Partial Copy
38189581,1743933942458342439,GBPUSD,Partial Copy
38189581,47438599,GBPUSD,Partial Copy
1743933942371783602,45649440,GBPUSD,Partial Copy
1743933942371783602,45962578,GBPUSD,Reverse Trade
1743933942371783602,1743933942415807044,GBPUSD,Partial Copy
1743933942371783602,46252162,GBPUSD,Partial Copy
1743933942371783602,1743933942422056679,GBPUSD,Partial Copy
1743933942371783602,1743933942427133714,GBPUSD,Reverse Trade
1743933942371783602,46732998,GBPUSD,Partial Copy
1743933942371783602,47438599,GBPUSD,Partial Copy
1743933942371783602,1743933942466480840,GBPUSD,Partial Copy
1743933942371783602,47425738,GBPUSD,Partial Copy
45526409,45684874,GBPUSD,Partial Copy
45526409,45935975,GBPUSD,Partial Copy
45526409,1743933942409940983,GBPUSD,Partial Copy
45526409,46406112,GBPUSD,Reverse Trade
45526409,47172624,GBPUSD,Partial Copy
45526409,47406202,GBPUSD,Partial Copy
45526409,47619406,GBPUSD,Reverse Trade
1743933942405927974,1743933942401020323,GBPUSD,Partial Copy
1743933942405927974,46280246,GBPUSD,Partial Copy
45649440,45962578,GBPUSD,Partial Copy
45649440,1743933942415807044,GBPUSD,Partial Copy
45649440,46252162,GBPUSD,Partial Copy
45649440,1743933942422056679,GBPUSD,Partial Copy
45649440,1743933942427133714,GBPUSD,Partial Copy
45649440,46732998,GBPUSD,Partial Copy
45649440,1743933942458342439,GBPUSD,Partial Copy
45649440,47438599,GBPUSD,Partial Copy
45649440,1743933942466480840,GBPUSD,Partial Copy
45649440,47425738,GBPUSD,Partial Copy
1743933942401020323,46280246,GBPUSD,Copy Trade
45684874,1743933942409940983,GBPUSD,Partial Copy
45684874,46406112,GBPUSD,Partial Copy
45684874,1742642088809793674,GBPUSD,Partial Copy
45684874,47172624,GBPUSD,Partial Copy
45684874,47406202,GBPUSD,Partial Copy
45684874,47619406,GBPUSD,Partial Copy
45708010,38205978,GBPUSD,Reverse Trade
45708010,46598702,GBPUSD,Reverse Trade
45708010,46615029,GBPUSD,Reverse Trade
45708010,47040552,GBPUSD,Partial Copy
45708010,47074132,GBPUSD,Reverse Trade
45708010,1742642088809793674,GBPUSD,Partial Copy
45708010,47113539,GBPUSD,Reverse Trade
38201076,46032584,GBPUSD,Copy Trade
38201076,38220059,GBPUSD,Partial Copy
45935975,1743933942409940983,GBPUSD,Partial Copy
45935975,46406112,GBPUSD,Partial Copy
45935975,46732998,GBPUSD,Partial Copy
45935975,47172624,GBPUSD,Partial Copy
45935975,1743933942466480840,GBPUSD,Partial Copy
45935975,47425738,GBPUSD,Partial Copy
45935975,47619406,GBPUSD,Partial Copy
